;0;1;2;3;4;5;6
0;28.495602516082652;15.62596916516129;14.868263167121995;26.887465951187444;46.06579700912544;9.801064404417172;18.60241423278495
1;28.494718992538264;15.625428910915973;14.868591353016386;26.886656652032915;46.06743603602296;9.801584620097724;18.602157118260575
2;28.493836409703132;15.624889179904407;14.86891964934222;26.885848177887905;46.06907340981097;9.802105179629397;18.601900243171336
3;28.492955656002085;15.624350516164975;14.869247741680933;26.885041349075433;46.07070751836412;9.802625582652357;18.601643885109052
4;28.492077608886106;15.62381345670985;14.86957529971601;26.884236969625476;46.07233673286537;9.803145304032956;18.60138829958081
5;28.49120314290528;15.62327853697895;14.869901992328105;26.883435841026078;46.07395942937055;9.803663816708742;18.601133741309464
6;28.49033312883949;15.622746290306624;14.870227487948284;26.88263876143111;46.075573990427756;9.804180592251845;18.600880463980456
7;28.489468432833903;15.622217247389727;14.870551454907948;26.88184652486424;46.07717880668925;9.80469510143989;18.60062871998933
8;28.48860991554109;15.621691935757829;14.870873561799666;26.881059920429884;46.07877227851422;9.805206814838591;18.600378760190267
9;28.48775843126687;15.621170879246735;14.871193477840416;26.880279731527896;46.08035281756237;9.8057152033937;18.60013083364599
10;28.48691482712569;15.620654597476078;14.871510873239094;26.879506735078497;46.08191884837801;9.806219739035157;18.599885187380778
11;28.486079942201332;15.620143605329591;14.871825419569184;26.878741700747266;46.083468809957736;9.806719895285408;18.599642066133807
12;28.485254606719927;15.619638412441974;14.87213679014252;26.877985390184485;46.08500115730825;9.80721514788006;18.599401712116588
13;28.48443964122811;15.61913952268868;14.87244466038823;26.87723855626618;46.08651436298342;9.807704975389916;18.59916436477091
14;28.48363585578535;15.618647433683936;14.872748708233196;26.876501942352483;46.08800691860995;9.808188859852454;18.59893026053231
15;28.48284404916458;15.618162636281681;14.873048614479318;26.87577628154496;46.089477336385556;9.80866628740318;18.59869963259288
16;28.482065008067114;15.61768561408717;14.87334406319205;26.875062295967123;46.0909241505684;9.809136748919018;18.598472710672212
17;28.48129950634614;15.617216842971239;14.873634742077964;26.87436069604386;46.09234591893178;9.809599740650636;18.598249720786423
18;28.480548304249847;15.61675679059664;14.873920342869898;26.873672179802632;46.09374122420634;9.810054764869365;18.598030885025597
19;28.479812147671762;15.61630591594879;14.874200561705278;26.87299743218066;46.09510867549067;9.810501330505804;18.597816421332197
20;28.47909176741962;15.615864668876785;14.874475099506945;26.87233712434578;46.096446909636995;9.810938953783849;18.597606543284257
21;28.478387878499444;15.615433489644474;14.87474366236166;26.871691913039324;46.0977545926134;9.811367158865778;18.597401459884562
22;28.477701179415444;15.615012808488782;14.875005961890844;26.871062439921005;46.09903042083127;9.811785478478686;18.597201375352
23;28.47703235148532;15.614603045189867;14.875261715621734;26.87044933093892;46.10027312244644;9.812193454543454;18.597006488919266
24;28.476382058173677;15.614204608650036;14.875510647356277;26.86985319571017;46.101481458626736;9.812590638796358;18.596816994635354
25;28.475750944445526;15.613817896485543;14.87575248752449;26.869274626920202;46.10265422478867;9.812976593401444;18.596633081172225
26;28.47513963613458;15.613443294627565;14.875986973546215;26.86871419973784;46.10379025179762;9.813350891554805;18.596454931638938
27;28.474548739331528;15.613081176935179;14.876213850173304;26.868172471247654;46.10488840713305;9.813713118076063;18.596282723398016
28;28.4739788397969;15.612731904822638;14.876432869833383;26.867649979900925;46.10594759602183;9.81406286999683;18.59611662789146
29;28.473430502386154;15.612395826895762;14.876643792962824;26.86714724498814;46.1069667625274;9.81439975712611;18.595956810469875
30;28.472904270501527;15.61207327860302;14.876846388327735;26.86666476612176;46.10794489060309;9.814723402603844;18.59580343022848
31;28.472400665562642;15.611764581899543;14.877040433341055;26.866203022750106;46.10888100510748;9.815033443444806;18.595656639849008
32;28.471920186499705;15.611470044924245;14.877225714366556;26.86576247368145;46.10977417277707;9.815329531062682;18.595516585449463
33;28.471463309267754;15.611189961691169;14.877402027012579;26.865343556635313;46.11062350315696;9.81561133177347;18.59538340643833
34;28.47103048638494;15.610924611794225;14.877569176414129;26.864946687808537;46.111428149488994;9.815878527282203;18.595257235376195
35;28.470622146492257;15.610674260127269;14.877726977506281;26.864572261470336;46.112187309558635;9.816130815155068;18.59513819784556
36;28.470238693939176;15.610439156618735;14.877875255281282;26.864220649571322;46.11290022649478;9.816367909261965;18.595026412325343
37;28.46988050838911;15.610219535979999;14.878013845030736;26.86389220137832;46.113566189523745;9.816589540199484;18.59492199007368
38;28.469547944452767;15.610015617470935;14.878142592585593;26.863587243133246;46.11418453468195;9.816795455699854;18.594825035018292
39;28.46924133134368;15.609827604679083;14.878261354526002;26.863306077729426;46.114754645475166;9.816985420996916;18.594735643652328
40;28.468960972560488;15.609655685316334;14.878369998389946;26.863048984416405;46.11527595349698;9.81715921918944;18.594653904940305
41;28.468707142904858;15.60950003147509;14.878468383949665;26.862816217700423;46.11574794040978;9.817316614565133;18.594579900151086
42;28.468480099495135;15.60936079758641;14.878556442805206;26.862608010558205;46.11617013251987;9.81745750828152;18.59451370310427
43;28.468280063742128;15.60923812321236;14.878634053353151;26.86242456874872;46.11654211062025;9.817581693716301;18.594455379582815
44;28.46810723359162;15.60913213083775;14.878701128669212;26.86226607443472;46.11686350383578;9.817689028380501;18.59440498762729
45;28.46796178006184;15.60904292629469;14.87875759358018;26.862132685005903;46.11713399172957;9.817779389016632;18.59436257738579
46;28.46784384707299;15.608970598651956;14.87880338476205;26.86202453291599;46.11735330461413;9.817852671781454;18.594328191062008
47;28.46775355131273;15.608915220128832;14.878838450833861;26.861941725556644;46.117521223827104;9.817908792406074;18.594301862875
48;28.46769098211888;15.60887684602063;14.878862752434058;26.861884345152472;46.117637581946006;9.817947686324748;18.59428361902453
49;28.467656201396736;15.608855514644212;14.878876262274678;26.86185244867908;46.1177022629567;9.817969308774307;18.594273477665357
50;28.467649243557474;15.608851247299615;14.878878965184203;26.86184606780892;46.11771520237136;9.817973634866318;18.594271448889703
51;28.467670115484285;15.608864048247337;14.878870858124893;26.861865208876424;46.11767638728686;9.817960659616022;18.594277534716085
52;28.46771879652688;15.608893904705468;14.878851950201803;26.861909852876092;46.11758585640423;9.817930397961401;18.594291729088383
53;28.46779523852191;15.60894078686245;14.878822262647262;26.86197995547887;46.117443699986836;9.817882884731633;18.59431401788166
54;28.467899365838512;15.609004647906282;14.878781828789108;26.86207544707628;46.11725005977028;9.817818174596564;18.59434437891569
55;28.468031075450217;15.609085424071397;14.878730694006926;26.862196232848095;46.11700512882162;9.817736341986546;18.59438278197771
56;28.468190237037994;15.609183034703712;14.878668915658805;26.862342192856087;46.116709151344836;9.81763748096861;18.594429188850764
57;28.468376693113157;15.609297382340937;14.878596563007262;26.86251318216197;46.11636242244081;9.817521705114983;18.594483553354184
58;28.468590259170767;15.609428352809946;14.878513717112183;26.862709030967878;46.11596528780813;9.817389147319666;18.594545821386287
59;28.46883072386845;15.60957581534241;14.878420470718373;26.86292954478538;46.11551814340055;9.817239959597917;18.594615930980225
60;28.469097849230923;15.609739622705474;14.87831692811977;26.8631745046252;46.11502143503128;9.817074312857642;18.594693812364756
61;28.46939137446986;15.60991961075394;14.878203230295739;26.863443668315632;46.114475656033534;9.816892446103006;18.594779388136303
62;28.46971100254418;15.61011560086524;14.87807945830116;26.863736766530888;46.11388135398786;9.816694477467355;18.59487257294039
63;28.470056420034474;15.61032739687222;14.877945771044224;26.864053509078172;46.11323911985076;9.816480673800246;18.594973274122435
64;28.470427284986457;15.610554787324324;14.877802317347054;26.86439358135118;46.11254959393075;9.81625127866367;18.595081391460084
65;28.470823230218855;15.610797545207705;14.877649256675921;26.86475664555421;46.11181346368287;9.816006552943565;18.5951968173467
66;28.47124386367784;15.611055428171975;14.877486758918005;26.865142341033543;46.11103146302068;9.815746774456736;18.595319436899533
67;28.471688768817867;15.611328178773961;14.877315004142346;26.865550284633855;46.110204371584814;9.81547223754099;18.595449128073252
68;28.472157505005608;15.611615524735514;14.877134182347044;26.865980071071004;46.109333013964296;9.81518325261737;18.595585761779983
69;28.472649607948153;15.611917179216602;14.876944493194163;26.866431273334733;46.10841825887378;9.814880145734612;18.595729202018198
70;28.473164590143085;15.612232841102786;14.876746145733586;26.86690344310479;46.10746101828518;9.814563258088329;18.595879306006903
71;28.473701941354335;15.612562195308023;14.876539358115467;26.867396111197255;46.10646224652229;9.814232945532783;18.596035924328085
72;28.474261129105923;15.612904913089304;14.876324357288778;26.86790878802062;46.10542293930238;9.813889578054885;18.596198901073855
73;28.474841599201323;15.61326065237633;14.876101378691297;26.86844096405998;46.10434413274544;9.813533539247473;18.596368074001003
74;28.475442776262135;15.613629058114523;14.875870665932867;26.868992110379992;46.10322690234121;9.813165225762306;18.596543274692497
75;28.476064064291606;15.614009762621848;14.875632470465483;26.86956167914524;46.10207236187583;9.81278504674599;18.596724328724388
76;28.476704847250495;15.614402385954687;14.875387051246708;26.870149104158624;46.100881662319395;9.812393423262762;18.5969110558384
77;28.477364489663632;15.614806536291114;14.875134674395;26.870753801422126;46.09965599067973;9.811990787708332;18.59710327012138
78;28.478042337234736;15.615221810320634;14.874875612838768;26.871375169708973;46.0983965688161;9.81157758320802;18.597300780188494
79;28.478737717491704;15.615647793650894;14.87461014596099;26.872012591162193;46.09710465222483;9.811154263011954;18.597503389375245
80;28.47944994043799;15.616084061219215;14.874338559230374;26.87266543189742;46.09578152878082;9.810721289872596;18.59771089593009
81;28.480178299233593;15.616530177721863;14.874061143841041;26.873333042635757;46.09442851746067;9.810279135425116;18.597923093217066
82;28.480922070881654;15.616985698046065;14.873778196335309;26.874014759340138;46.09304696702122;9.809828279555104;18.598139769919257
83;28.4816805169412;15.61745016771747;14.873490018228988;26.8747099038729;46.091638254658186;9.809369209764295;18.598360710249548
84;28.482452884249255;15.61792312335451;14.873196915635331;26.87541778466795;46.09020378463324;9.80890242053334;18.598585694164672
85;28.48323840566152;15.618404093131621;14.872899198882369;26.87613769741181;46.088744986872214;9.808428412680502;18.598814497583547
86;28.484036300803485;15.61889259725015;14.872597182132882;26.876868925740876;46.08726331554;9.80794769272213;18.599046892610087
87;28.48484577684149;15.619388148420077;14.872291182998726;26.877610741953166;46.08576024759324;9.807460772232156;18.599282647759324
88;28.485666029259654;15.61989025234529;14.871981522164937;26.878362407725863;46.08423728130621;9.806968167202642;18.599521528188568
89;28.486496242654997;15.620398408218644;14.871668523000569;26.87912317484839;46.0826959347778;9.806470397409933;18.59976329592967
90;28.487335591538965;15.620912109221639;14.871352511183018;26.87989228596367;46.08113774441923;9.805967985778121;18.600007710125936
91;28.488183241153664;15.621430843031007;14.87103381431582;26.880668975318496;46.07956426342174;9.805461457756277;18.600254527271453
92;28.489038348295658;15.62195409233073;14.870712761555218;26.881452469525314;46.077977060211;9.804951340694736;18.600503501454412
93;28.48990006214959;15.62248133532768;14.870389683233862;26.88224198832543;46.07637771688174;9.804438163231975;18.600754384600066
94;28.490767525130106;15.62301204627386;14.870064910493094;26.88303674537066;46.074767827623035;9.803922454686099;18.60100692671922
95;28.49163987373182;15.623545695990002;14.869738774916645;26.883835948997415;46.073148997129366;9.803404744460613;18.601260876155372
96;28.492516239383164;15.624081752393781;14.869411608166969;26.884638803018525;46.07152283900103;9.802885561451136;18.601515979836687
97;28.49339574931221;15.624619681031849;14.869083741632066;26.885444507513274;46.06989097413823;9.802365433473666;18.601771983527186
98;28.494277527409277;15.625158945611181;14.8687555060732;26.88625225962283;46.0682550291242;9.80184488669683;18.602028632080398
99;28.49516069509988;15.62569900853508;14.868427231279323;26.88706125434996;46.06661663460541;9.801324445083024;18.602285669692645
100;28.49604437221991;15.626239331439296;14.868099245731258;26.88787068536238;46.064977423668836;9.800804629857543;18.602542840159384
101;28.496927677889637;15.626779375727635;14.867771876265563;26.888679745792704;46.06333903021089;9.800285958966223;18.602799887128718
102;28.49780973139513;15.627318603110258;14.86744544775424;26.88948762904643;46.06170308731461;9.799768946574163;18.603056554358865
103;28.498689653064176;15.627856476138374;14.867120282781698;26.890293529603014;46.06007122561748;9.799254102556656;18.603312585971484
104;28.499566565146427;15.628392458741292;14.866796701342572;26.891096643823392;46.05844507169215;9.798741932018855;18.603567726709034
105;28.500439592690586;15.628926016759124;14.866475020531972;26.891896170749213;46.0568262464213;9.798232934824647;18.60382172218799
106;28.50130786441971;15.62945661847532;14.866155554255084;26.892691312903395;46.05521636338536;9.797727605138272;18.604074319152055
107;28.502170513604586;15.629983735146366;14.865838612944154;26.893481277090313;46.053617027256315;9.79722643099287;18.604325265727375
108;28.503026678931654;15.630506841527298;14.865524503276307;26.894265275183145;46.05202983219384;9.79672989385849;18.60457431167117
109;28.503875505366988;15.631025416394994;14.86521352790993;26.89504252491748;46.0504563602627;9.796238468242755;18.604821208623076
110;28.504716145016474;15.63153894306647;14.86490598522116;26.89581225066969;46.04889817985205;9.795752621295525;18.60506571035231
111;28.505547757977556;15.632046909913996;14.864602169053898;26.896573684238216;46.0473568441162;9.79527281243486;18.605307573004755
112;28.50636951318281;15.63254881087228;14.8643023684804;26.89732606560899;46.045833889423974;9.7947994929932;18.605546555345224
113;28.50718058923843;15.633044145943057;14.864006867566923;26.89806864371883;46.044330833829264;9.794333105868274;18.60578241899946
114;28.50798017525135;15.633532421692026;14.863715945148343;26.898800677208985;46.042849175559276;9.7938740852044;18.606014928692023
115;28.508767471646546;15.634013151738573;14.863429874613873;26.899521435166275;46.041390391517936;9.793422856077319;18.606243852480763
116;28.50954169097644;15.634485857240968;14.863148923702202;26.90023019786002;46.03995593581941;9.792979834203186;18.60646896199019
117;28.510302058712284;15.634950067369683;14.862873354301525;26.900926257460107;46.03854723833167;9.792545425659352;18.606690032638134
118;28.51104781403173;15.63540531977789;14.862603422264787;26.90160891875285;46.03716570325869;9.792120026621829;18.6069068438622
119;28.51177821058657;15.635851161059577;14.862339377225561;26.902277499836284;46.03581270773615;9.79170402311495;18.60711917933892
120;28.512492517257254;15.63628714719901;14.862081462428126;26.90293133280466;46.034489600458734;9.7912977907802;18.6073268272004
121;28.513190018897067;15.63671284401382;14.861829914566787;26.903569764423736;46.033197700339095;9.790901694659222;18.607529580247327
122;28.513870017053744;15.63712782758386;14.861584963625745;26.904192156782546;46.03193829518724;9.790516088980151;18.607727236154876
123;28.514531830681232;15.63753168467433;14.861346832740177;26.904797887942177;46.03071264043365;9.790141316980018;18.607919597677096
124;28.515174796829772;15.637924013144037;14.861115738048955;26.905386352554295;46.02952195787001;9.789777710709728;18.608106472842202
125;28.51579827131996;15.638304422346017;14.860891888570634;26.90595696247722;46.02836743443709;9.789425590882631;18.608287675147086
126;28.51640162939837;15.63867253351455;14.860675486073358;26.906509147363295;46.02725022103701;9.789085266708613;18.608463023742267
127;28.516984266372482;15.639027980141003;14.860466724965518;26.90704235523577;46.026171431387716;9.788757035761622;18.60863234361416
128;28.517545598226402;15.639370408337774;14.860265792179986;26.907556053047553;46.02513214091075;9.788441183841682;18.60879546575975
129;28.518085062216908;15.639699477189145;14.860072867076783;26.908049727213225;46.024133385659646;9.788137984856384;18.608952227356617
130;28.51860211744553;15.640014859089687;14.859888121343975;26.90852288413179;46.02317616128613;9.787847700710584;18.60910247192588
131;28.519096245412033;15.640316240069078;14.859711718909018;26.908975050682304;46.02226142204609;9.787570581203333;18.609246049488576
132;28.519566950541826;15.640603320103368;14.85954381585679;26.9094057747012;46.02139007984883;9.787306863938012;18.60938281671651
133;28.52001376069263;15.64087581341253;14.859384560350305;26.909814625440102;46.02056300334586;9.78705677423651;18.60951263707566
134;28.52043622763708;15.641133448744196;14.8592340925613;26.910201193999946;46.01978101706629;9.786820525064147;18.609635380963866
135;28.52083392752098;15.641375969642521;14.859092544603076;26.910565093743983;46.01904490059198;9.786598316961669;18.609750925839606
136;28.52120646129505;15.641603134701704;14.85896004046837;26.91090596068773;46.01835538778036;9.78639033798233;18.609859156345788
137;28.52155345512573;15.641814717806426;14.858836695973343;26.91122345386755;46.017713166032436;9.786196763636678;18.60995996442518
138;28.5218745607748;15.642010508354955;14.858722618709894;26.91151725568433;46.01711887560621;9.786017756845457;18.610053249428244
139;28.522169455957446;15.64219031146842;14.858617907995495;26.911787072226296;46.016573108978264;9.785853467894839;18.610138918215767
140;28.522437841705717;15.642353948647589;14.85852263418192;26.912032632641143;46.016076411978055;9.78570399401444;18.610216885156202
141;28.522679455100885;15.642501256008137;14.858436925137013;26.91225369327468;46.01562927601323;9.785569548532786;18.610287072607072
142;28.52289405000552;15.642632087495322;14.858360830173314;26.912450031844635;46.015232148945664;9.785450194827805;18.61034941037291
143;28.523081410975575;15.642746312894552;14.858294415122877;26.912621451908908;46.01488542669722;9.785346032280342;18.610403836208405
144;28.523241349899415;15.642843818520577;14.85823773737717;26.9127677819541;46.01458945494017;9.785257147489034;18.610450295768242
145;28.52337370618913;15.642924507329312;14.858190845863481;26.91288887556525;46.014344528750094;9.785183614253484;18.6104887426609
146;28.52347834694718;15.642988299014748;14.858153781026148;26.912984611577578;46.014150892312564;9.785125493559073;18.610519138495295
147;28.523555167100984;15.643035130088276;14.858126574812204;26.91305489419601;46.01400873867804;9.785082833563687;18.610541452919495
148;28.523604089512045;15.643064953941513;14.858109250660197;26.913099653094854;46.013918209571784;9.785055669593184;18.61055566365139
149;28.523625065054333;15.643077740892464;14.858101823486711;26.91311884348668;46.01387939524842;9.785044024126325;18.61056175650065
150;28.523618072664807;15.643073478215388;14.858104299688005;26.913112446169762;46.013892334406606;9.78504790680085;18.61055972538344
151;28.52358311936471;15.643052170152263;14.858116677129482;26.913080467544237;46.01395701414506;9.785067314400225;18.610549572327404
152;28.52352024025259;15.643013837909765;14.858138945153362;26.91302293960895;46.01407336997941;9.785102230863426;18.610531307471298
153;28.523429498469188;15.64295851963802;14.858171084579572;26.912939919928714;46.014241285906046;9.785152627284427;18.610504949053723
154;28.523310985131587;15.642886270392445;14.858213067712123;26.91283149157372;46.01446059451629;9.785218461916743;18.610470523395055
155;28.523164819239376;15.64279716207907;14.858264858351733;26.912697763037404;46.01473107716433;9.785299680183176;18.610428064870714
156;28.522991147553906;15.642691283384128;14.858326411809314;26.912538868126884;46.0150524641868;9.785396214687166;18.610377615877635
157;28.522790144447235;15.642568739685311;14.858397674920912;26.91235496582606;46.01542443516984;9.785507985224417;18.610319226790555
158;28.522562011723007;15.642429652947751;14.858478586070406;26.912146240136387;46.01584661927009;9.785634898800152;18.610252955912106
159;28.52230697840914;15.642274161602579;14.858569075212587;26.91191289988813;46.016318595584025;9.785776849649041;18.610178869413634
160;28.52202530052605;15.642102420411852;14.858669063903191;26.91165517853519;46.01683989357171;9.78593371926088;18.61009704127069
161;28.52171726472767;15.641914599700756;14.858778492535382;26.911373335123983;46.0174099912469;9.786105429606911;18.610007553309327
162;28.52138317307259;15.64171088752725;14.858897216348346;26.91106764939978;46.01802832439495;9.786291739752066;18.609910494654294
163;28.521023364131953;15.641491486145313;14.859025154626663;26.91073842816981;46.01869427466853;9.786492537567163;18.609805962314805
164;28.52063819898858;15.641256613941195;14.859162195663542;26.91038600075893;46.01940717815736;9.786707653833163;18.609694060658107
165;28.52022806413296;15.641006504703828;14.85930821954419;26.910010719683775;46.020166324141314;9.786936906758301;18.609574901404347
166;28.51979337106963;15.640741407395446;14.859463098210806;26.90961296030351;46.020970955808096;9.787180102040718;18.60944860351872
167;28.519334555895327;15.640461585902763;14.859626695512906;26.909193120436814;46.02182027100197;9.787437032918934;18.609315293088528
168;28.518852078853346;15.640167318776433;14.859798867274227;26.908751619960135;46.02271342302681;9.787707480240423;18.6091751031987
169;28.518346423864095;15.639858898954815;14.859979461360687;26.908288900384296;46.02364952149068;9.787991212531201;18.60902817379756
170;28.517818098029206;15.639536633472801;14.860168317756939;26.907805424410512;46.024627633195195;9.788287986081189;18.60887465155723
171;28.517267631116244;15.639200843158346;14.860365268643966;26.907301675460733;46.02564678306428;9.78859754502444;18.60871468972584
172;28.516695575015977;15.63885186231328;14.860570138485334;26.90677815719092;46.026705955118885;9.788919621441359;18.60854844797396
173;28.516102503181457;15.638490038382846;14.860782744125359;26.906235392985334;46.02780409349088;9.789253935466043;18.60837609223561
174;28.51548901004191;15.638115731609192;14.861002894876464;26.905673925422306;46.02894010347253;9.78960019539397;18.60819779454001
175;28.514855710399324;15.637729314676251;14.86123039263855;26.905094315736072;46.03011285261348;9.78995809781659;18.608013732841165
176;28.51420323879987;15.637331172337468;14.861465032002027;26.9044971432422;46.031321171845654;9.790327327752944;18.607824090838157
177;28.513532248892194;15.636921701036806;14.861706600372226;26.903883004763184;46.03256385665388;9.790707558801724;18.60762905779258
178;28.512843412758933;15.636501308512479;14.861954878097219;26.903252514019034;46.03383966827173;9.79109845329782;18.60742882833754
179;28.51213742023713;15.636070413394009;14.862209638597779;26.9026063010133;46.03514733492093;9.791499662484613;18.6072236022833
180;28.511414978215438;15.635629444785911;14.862470648515934;26.90194501140105;46.036485553077696;9.791910826703296;18.607013584417757
181;28.510676809918856;15.635178841841512;14.86273766786333;26.901269305833743;46.037852988771775;9.792331575585626;18.606798984300386
182;28.50992365417483;15.634719053327666;14.863010450178745;26.900579859301054;46.039248278917995;9.792761528269065;18.606580016053684
183;28.509156264664558;15.634250537177785;14.86328874269752;26.899877360447316;46.04067003267376;9.79320029362443;18.606356898148203
184;28.50837540916024;15.633773760038011;14.86357228652723;26.89916251088294;46.04211683282677;9.793647470493912;18.606129853184097
185;28.50758186874846;15.63328919680258;14.863860816828693;26.89843602447699;46.04358723720514;9.794102647945717;18.605899107668293
186;28.506776437041058;15.63279733014293;14.864154063013638;26.89769862664256;46.04507978011806;9.794565405547816;18.605664891788287
187;28.50595991937322;15.632298650027188;14.864451748943894;26.896951053608365;46.04659297381416;9.795035313654024;18.60542743918221
188;28.505133131991993;15.631793653233759;14.864753593140199;26.89619405167878;46.04812530996536;9.795511933701901;18.605186986704535
189;28.50429690123099;15.6312828428563;14.865059309006334;26.895428376486073;46.04967526116971;9.79599481853602;18.60494377418972
190;28.503452062681227;15.630766727805318;14.865368605054364;26.894654792236068;46.051241282473605;9.796483512737248;18.60469804421328
191;28.502599460347206;15.63024582229999;14.865681185142158;26.893874070937102;46.052821812910835;9.796977552974752;18.604450041847915
192;28.501739945799542;15.629720645357557;14.8659967487203;26.893086991629133;46.05441527705769;9.79747646837234;18.604200014419792
193;28.50087437731976;15.629191720277507;14.866314991090187;26.892294339607602;46.05602008660469;9.797979780891742;18.603948211261915
194;28.500003619036974;15.62865957411902;14.866635603660688;26.891496905630984;46.05763464193563;9.798487005729553;18.603694883463636
195;28.49912854006386;15.628124737178927;14.866958274230333;26.890695485137105;46.05925733372556;9.79899765173309;18.60344028362197
196;28.498250013623927;15.627587742461538;14.867282687261268;26.88989087744269;46.060886544540935;9.799511221832068;18.6031846655884
197;28.497368916177386;15.62704912514882;14.867608524172041;26.88908388494643;46.06252065045153;9.80002721348416;18.602928284215054
198;28.496486126544735;15.626509422066995;14.86793546363376;26.888275312328137;46.06415802264902;9.80054511914018;18.60267139510188
199;28.49560252502955;15.625969171152795;14.868263181880328;26.887465965746966;46.0657970290709;9.801064426718376;18.602414254340736
